* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, none, deep_aether:aerglow_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
23821, none, regions_unexplored:pumpkin_fields, CREATURE, tameablebeasts:tameable_penguin, 50, 7, 15
23822, none, regions_unexplored:pumpkin_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
23823, none, regions_unexplored:pumpkin_fields, CREATURE, alexsmobs:crow, 10, 3, 5
23824, none, regions_unexplored:pumpkin_fields, CREATURE, alexsmobs:bison, 9, 6, 10
23825, none, regions_unexplored:pumpkin_fields, CREATURE, minecraft:pig, 40, 1, 2
23826, none, regions_unexplored:pumpkin_fields, CREATURE, terra_entity:bunny, 0, 1, 1
23827, none, regions_unexplored:pumpkin_fields, CREATURE, terra_entity:squirrel, 0, 1, 1
23828, none, regions_unexplored:pumpkin_fields, CREATURE, terra_entity:duck, 0, 1, 1
23829, none, regions_unexplored:pumpkin_fields, CREATURE, terra_entity:bird, 0, 1, 1
23830, none, regions_unexplored:pumpkin_fields, CREATURE, terra_entity:blue_jay, 0, 1, 1
23831, none, regions_unexplored:pumpkin_fields, CREATURE, terra_entity:cardinal, 0, 1, 1
23832, none, regions_unexplored:pumpkin_fields, CREATURE, minecraft:pig, 30, 1, 1
23833, none, regions_unexplored:pumpkin_fields, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
23834, none, regions_unexplored:pumpkin_fields, CREATURE, minecraft:pig, 15, 1, 1
23835, none, regions_unexplored:pumpkin_fields, AMBIENT, minecraft:bat, 10, 8, 8
23836, none, regions_unexplored:pumpkin_fields, AMBIENT, alexsmobs:fly, 1, 2, 3
23837, none, regions_unexplored:pumpkin_fields, AMBIENT, alexsmobs:cockroach, 4, 5, 5
23838, none, regions_unexplored:pumpkin_fields, AXOLOTLS, terra_entity:traveling_merchant, 0, 1, 1
23839, none, regions_unexplored:pumpkin_fields, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
23840, none, regions_unexplored:pumpkin_fields, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 0, 0, 0
23841, none, regions_unexplored:pumpkin_fields, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 0, 0, 0
23842, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 2, 1, 1
23843, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:bluegill, 2, 1, 1
23844, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:brown_trout, 1, 1, 1
23845, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:carp, 1, 1, 1
23846, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
23847, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:gar, 1, 1, 1
23848, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:minnow, 1, 1, 1
23849, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:muskellunge, 1, 1, 1
23850, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:perch, 2, 1, 1
23851, none, regions_unexplored:pumpkin_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 1, 1, 1
23852, none, regions_unexplored:pumpkin_fields, rascals, friendsandfoes:rascal, 8, 1, 1
23853, jungle, regions_unexplored:rainforest, MONSTER, minecraft:ocelot, 2, 1, 1
23854, jungle, regions_unexplored:rainforest, MONSTER, minecraft:spider, 65, 3, 4
23855, jungle, regions_unexplored:rainforest, MONSTER, minecraft:zombie, 65, 4, 4
23856, jungle, regions_unexplored:rainforest, MONSTER, minecraft:zombie_villager, 5, 1, 1
23857, jungle, regions_unexplored:rainforest, MONSTER, minecraft:skeleton, 65, 4, 4
23858, jungle, regions_unexplored:rainforest, MONSTER, minecraft:slime, 70, 4, 4
23859, jungle, regions_unexplored:rainforest, MONSTER, minecraft:enderman, 5, 1, 4
23860, jungle, regions_unexplored:rainforest, MONSTER, minecraft:witch, 5, 1, 1
23861, jungle, regions_unexplored:rainforest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
23862, jungle, regions_unexplored:rainforest, MONSTER, alexsmobs:farseer, 30, 1, 1
23863, jungle, regions_unexplored:rainforest, MONSTER, alexsmobs:murmur, 5, 1, 1
23864, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:baby_skeleton, 18, 1, 2
23865, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:baby_spider, 15, 3, 5
23866, jungle, regions_unexplored:rainforest, MONSTER, creeperoverhaul:bamboo_creeper, 65, 2, 2
23867, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
23868, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:bigsucker, 0, 1, 3
23869, jungle, regions_unexplored:rainforest, MONSTER, quark:stoneling, 60, 1, 1
23870, jungle, regions_unexplored:rainforest, MONSTER, quark:toretoise, 65, 2, 4
23871, jungle, regions_unexplored:rainforest, MONSTER, bypowderandsteel:blastersentry, 30, 2, 4
23872, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:bloody_gadfly, 15, 1, 1
23873, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:bomber, 7, 1, 2
23874, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
23875, jungle, regions_unexplored:rainforest, MONSTER, creeperoverhaul:cave_creeper, 65, 2, 2
23876, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:corpse_fly, 0, 1, 3
23877, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:crawler, 0, 1, 1
23878, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:dark_vortex, 20, 1, 1
23879, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 2
23880, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 30, 1, 2
23881, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
23882, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:direwolf, 25, 1, 4
23883, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:door_knight, 25, 1, 1
23884, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:dread_hound, 17, 3, 5
23885, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:equestrian, 15, 1, 1
23886, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 15, 1, 2
23887, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:faller, 0, 1, 2
23888, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:flutterfly, 5, 1, 2
23889, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:goblin, 30, 1, 3
23890, jungle, regions_unexplored:rainforest, MONSTER, bypowderandsteel:gunome, 30, 3, 5
23891, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:invisiblebidy, 4, 1, 4
23892, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:invisiimmortal, 0, 0, 0
23893, jungle, regions_unexplored:rainforest, MONSTER, creeperoverhaul:jungle_creeper, 65, 2, 2
23894, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
23895, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:meature, 8, 1, 4
23896, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
23897, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:harpy, 20, 1, 2
23898, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:hornet, 40, 1, 2
23899, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:jungle_bat, 40, 1, 2
23900, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:jungle_slime, 50, 1, 3
23901, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:man_eater, 25, 1, 1
23902, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:snatcher, 25, 1, 1
23903, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:piranha, 10, 2, 3
23904, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:big_helmet_anger_bones, 20, 1, 1
23905, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:big_muscle_anger_bones, 20, 1, 1
23906, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:big_bones, 40, 1, 2
23907, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:short_bones, 40, 1, 2
23908, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:anger_bones, 40, 1, 2
23909, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:big_anger_bones, 30, 1, 2
23910, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:cursed_skull, 15, 1, 1
23911, jungle, regions_unexplored:rainforest, MONSTER, terra_entity:dark_caster, 20, 1, 1
23912, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:mother_spider, 8, 1, 1
23913, jungle, regions_unexplored:rainforest, MONSTER, mowziesmobs:foliaath, 55, 1, 4
23914, jungle, regions_unexplored:rainforest, MONSTER, mowziesmobs:grottol, 2, 1, 1
23915, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:mr_pumpkin, 15, 1, 3
23916, jungle, regions_unexplored:rainforest, MONSTER, irons_spellbooks:necromancer, 20, 1, 1
23917, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:neocrorines, 0, 1, 3
23918, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:nightmare_stalker, 0, 1, 1
23919, jungle, regions_unexplored:rainforest, MONSTER, majruszsdifficulty:cursed_armor, 30, 1, 3
23920, jungle, regions_unexplored:rainforest, MONSTER, majruszsdifficulty:illusioner, 8, 1, 1
23921, jungle, regions_unexplored:rainforest, MONSTER, majruszsdifficulty:tank, 3, 1, 1
23922, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:phantom_creeper, 20, 1, 1
23923, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:restless_spirit, 25, 1, 1
23924, jungle, regions_unexplored:rainforest, MONSTER, bypowderandsteel:sabersentry, 30, 2, 4
23925, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:scorpion, 40, 1, 2
23926, jungle, regions_unexplored:rainforest, MONSTER, bypowderandsteel:shrubhulk, 15, 1, 2
23927, jungle, regions_unexplored:rainforest, MONSTER, bypowderandsteel:shrubsnapper, 30, 3, 4
23928, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:siamese_skeletons, 20, 1, 2
23929, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 4, 1, 1
23930, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:skeleton_demoman, 10, 1, 1
23931, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
23932, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:slaveman, 0, 1, 1
23933, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:slugger, 20, 1, 1
23934, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 9, 2, 2
23935, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
23936, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:spiritof_chaos, 8, 1, 1
23937, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:sprinter, 25, 1, 1
23938, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:sucker, 0, 2, 3
23939, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 8, 1, 1
23940, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:swarmer, 8, 1, 1
23941, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:the_moonflower, 0, 4, 4
23942, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thebeartamer, 0, 1, 1
23943, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thebidy, 0, 3, 4
23944, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thegliter, 0, 2, 4
23945, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:theheavy, 0, 1, 1
23946, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thehorrors, 0, 1, 1
23947, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thehorrorsdecoys, 0, 1, 2
23948, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thehunter, 5, 2, 4
23949, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:theordure, 0, 1, 1
23950, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thepregnant, 0, 1, 1
23951, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:therod, 0, 1, 2
23952, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:theskeeper, 10, 1, 1
23953, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thesmoker, 10, 1, 2
23954, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thesomnolence, 0, 3, 8
23955, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thespectre, 5, 1, 2
23956, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thespitter, 0, 1, 1
23957, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:theswarmer, 0, 1, 1
23958, jungle, regions_unexplored:rainforest, MONSTER, undead_revamp2:thewolf, 0, 1, 2
23959, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:troll, 8, 1, 1
23960, jungle, regions_unexplored:rainforest, MONSTER, enemyexpansion:vampflyer, 10, 1, 1
23961, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:zombie_bruiser, 20, 1, 1
23962, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:zombie_clown, 20, 1, 1
23963, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
23964, jungle, regions_unexplored:rainforest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 25, 1, 1
23965, jungle, regions_unexplored:rainforest, CREATURE, minecraft:sheep, 12, 4, 4
23966, jungle, regions_unexplored:rainforest, CREATURE, minecraft:pig, 10, 4, 4
23967, jungle, regions_unexplored:rainforest, CREATURE, minecraft:chicken, 10, 4, 4
23968, jungle, regions_unexplored:rainforest, CREATURE, minecraft:cow, 10, 4, 4
23969, jungle, regions_unexplored:rainforest, CREATURE, minecraft:chicken, 10, 4, 4
23970, jungle, regions_unexplored:rainforest, CREATURE, minecraft:parrot, 40, 1, 2
23971, jungle, regions_unexplored:rainforest, CREATURE, tameablebeasts:tameable_penguin, 50, 7, 15
23972, jungle, regions_unexplored:rainforest, CREATURE, alexsmobs:hummingbird, 19, 7, 7
23973, jungle, regions_unexplored:rainforest, CREATURE, alexsmobs:gorilla, 25, 7, 7
23974, jungle, regions_unexplored:rainforest, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
23975, jungle, regions_unexplored:rainforest, CREATURE, alexsmobs:toucan, 23, 5, 5
23976, jungle, regions_unexplored:rainforest, CREATURE, alexsmobs:anteater, 7, 1, 3
23977, jungle, regions_unexplored:rainforest, CREATURE, aquaculture:arrau_turtle, 10, 1, 2
23978, jungle, regions_unexplored:rainforest, CREATURE, minecraft:pig, 40, 1, 2
23979, jungle, regions_unexplored:rainforest, CREATURE, earthtojavamobs:skewbald_chicken, 10, 2, 4
23980, jungle, regions_unexplored:rainforest, CREATURE, earthtojavamobs:cream_cow, 8, 2, 4
23981, jungle, regions_unexplored:rainforest, CREATURE, earthtojavamobs:dairy_cow, 8, 2, 4
23982, jungle, regions_unexplored:rainforest, CREATURE, earthtojavamobs:mottled_pig, 10, 2, 4
23983, jungle, regions_unexplored:rainforest, CREATURE, earthtojavamobs:sooty_pig, 10, 2, 4
23984, jungle, regions_unexplored:rainforest, CREATURE, earthtojavamobs:freckled_rabbit, 4, 2, 4
23985, jungle, regions_unexplored:rainforest, CREATURE, minecraft:pig, 30, 1, 1
23986, jungle, regions_unexplored:rainforest, CREATURE, born_in_chaos_v1:thornshell_crab, 8, 1, 1
23987, jungle, regions_unexplored:rainforest, CREATURE, minecraft:pig, 15, 1, 1
23988, jungle, regions_unexplored:rainforest, AMBIENT, minecraft:bat, 10, 8, 8
23989, jungle, regions_unexplored:rainforest, AMBIENT, alexsmobs:fly, 1, 2, 3
23990, jungle, regions_unexplored:rainforest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
23991, jungle, regions_unexplored:rainforest, AXOLOTLS, terra_entity:dryad, 0, 1, 1
23992, jungle, regions_unexplored:rainforest, AXOLOTLS, terra_entity:witch_doctor, 0, 1, 1
23993, jungle, regions_unexplored:rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
23994, jungle, regions_unexplored:rainforest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 0, 0, 0
23995, jungle, regions_unexplored:rainforest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 0, 0, 0
23996, jungle, regions_unexplored:rainforest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 2, 1, 1
23997, jungle, regions_unexplored:rainforest, WATER_AMBIENT, aquaculture:arapaima, 1, 1, 1
23998, jungle, regions_unexplored:rainforest, WATER_AMBIENT, aquaculture:piranha, 2, 1, 1
23999, jungle, regions_unexplored:rainforest, WATER_AMBIENT, aquaculture:tambaqui, 1, 1, 1
24000, jungle, regions_unexplored:rainforest, WATER_AMBIENT, minecraft:tropical_fish, 2, 1, 1
24001, jungle, regions_unexplored:rainforest, rascals, friendsandfoes:rascal, 8, 1, 1
24002, none, terralith:red_oasis, MONSTER, minecraft:spider, 65, 3, 4
24003, none, terralith:red_oasis, MONSTER, minecraft:zombie, 19, 4, 4
24004, none, terralith:red_oasis, MONSTER, minecraft:zombie_villager, 1, 1, 1
24005, none, terralith:red_oasis, MONSTER, minecraft:skeleton, 65, 4, 4
24006, none, terralith:red_oasis, MONSTER, minecraft:creeper, 65, 4, 4
24007, none, terralith:red_oasis, MONSTER, minecraft:slime, 70, 4, 4
24008, none, terralith:red_oasis, MONSTER, minecraft:enderman, 5, 1, 4
24009, none, terralith:red_oasis, MONSTER, minecraft:witch, 5, 1, 1
24010, none, terralith:red_oasis, MONSTER, minecraft:husk, 65, 4, 4
24011, none, terralith:red_oasis, MONSTER, alexsmobs:centipede_head, 8, 1, 1
24012, none, terralith:red_oasis, MONSTER, alexsmobs:farseer, 30, 1, 1
24013, none, terralith:red_oasis, MONSTER, alexsmobs:murmur, 5, 1, 1
24014, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:baby_skeleton, 18, 1, 2
24015, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:baby_spider, 15, 3, 5
24016, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:barrel_zombie, 20, 1, 1
24017, none, terralith:red_oasis, MONSTER, undead_revamp2:bigsucker, 0, 1, 3
24018, none, terralith:red_oasis, MONSTER, quark:stoneling, 60, 1, 1
24019, none, terralith:red_oasis, MONSTER, quark:toretoise, 65, 2, 4
24020, none, terralith:red_oasis, MONSTER, bypowderandsteel:blastersentry, 30, 2, 4
24021, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:bloody_gadfly, 15, 1, 1
24022, none, terralith:red_oasis, MONSTER, undead_revamp2:bomber, 7, 1, 2
24023, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:bonescaller, 11, 1, 1
24024, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:corpse_fly, 0, 1, 3
24025, none, terralith:red_oasis, MONSTER, enemyexpansion:crawler, 0, 1, 1
24026, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:dark_vortex, 20, 1, 1
24027, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:decaying_zombie, 30, 1, 2
24028, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:decrepit_skeleton, 30, 1, 2
24029, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
24030, none, terralith:red_oasis, MONSTER, enemyexpansion:direwolf, 25, 1, 4
24031, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:door_knight, 25, 1, 1
24032, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:dread_hound, 17, 3, 5
24033, none, terralith:red_oasis, MONSTER, enemyexpansion:equestrian, 15, 1, 1
24034, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 15, 1, 2
24035, none, terralith:red_oasis, MONSTER, enemyexpansion:faller, 0, 1, 2
24036, none, terralith:red_oasis, MONSTER, earthtojavamobs:bone_spider, 10, 2, 4
24037, none, terralith:red_oasis, MONSTER, earthtojavamobs:skeleton_wolf, 10, 2, 4
24038, none, terralith:red_oasis, MONSTER, undead_revamp2:invisiblebidy, 4, 1, 4
24039, none, terralith:red_oasis, MONSTER, undead_revamp2:invisiimmortal, 0, 0, 0
24040, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
24041, none, terralith:red_oasis, MONSTER, enemyexpansion:meature, 8, 1, 4
24042, none, terralith:red_oasis, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
24043, none, terralith:red_oasis, MONSTER, terra_entity:harpy, 20, 1, 2
24044, none, terralith:red_oasis, MONSTER, terra_entity:big_helmet_anger_bones, 20, 1, 1
